PREFIXO: ;D4-104
NOME DO POSTO: ;PIRACICABA
MUNICÍPIO: ;PIRACICABA
CURSO D'ÁGUA: ;PIRACICABA,R
LATITUDE: ;22°43'03"
LONGITUDE: ;47°39'07"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  10/2014;  0,0;  3,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0; 18,0;  0,0;  0,0;0,0;0,0;0,0;18,0;24,9
  11/2014;  0,0;  0,0; 30,9; 15,7; 36,4;  0,0;  0,0; 21,7;  0,0;  0,0;  0,0;  0,0;  0,0; 17,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8;  0,0;  5,4; 28,2;  8,1;  0,0;0,0;0,0;---;36,4;169,5
  12/2014;  0,0;  6,1;  0,0;  0,0;  0,0;  0,0;  8,5;  0,0;  0,0;  8,6; 29,1;  0,0; 22,5;  8,4;  0,0;  0,0;  0,0;  0,0;  0,9; 46,5;  1,5;  3,5; 46,0; 26,4;  0,0;  0,0;  0,0;  0,0;0,0;29,6;37,5;46,5;275,1
  01/2015;  0,0;  0,0;  7,7; 38,0;  0,0; 27,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,7;  0,0;  0,0;  0,0;  0,0; 72,0;  0,0;  0,0;5,3;18,4;5,9;72,0;184,7
  02/2015;  0,0;  0,0;  0,9;  0,0;  3,7; 21,1;  1,3;  0,0;  0,0;  0,0; 30,4;  0,0;  5,7; 17,6;  0,0; 31,1; 32,5; 66,1;  0,0; 13,0;  0,0;  0,0;  0,0;  0,0;  0,6; 28,0;  0,0;  0,0;---;---;---;66,1;252,0
  03/2015;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0; 21,9;  3,6; 39,1;  0,3;  0,0;  0,0; 10,0; 10,0;  3,5;  0,0;  8,5;  2,6;  3,9; 18,4;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;3,9;5,1;39,1;134,9
  04/2015;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 26,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;26,2;31,2
  05/2015;  0,0;  0,0;  0,0;  7,5;  6,3;  0,0;  0,0;  0,0;  0,0;  0,0; 18,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;14,6;0,0;21,5;21,5;70,2
  06/2015;  9,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;9,4;10,7
  07/2015;  3,4;  0,0;  0,6;  1,3;  1,0;  0,0;  2,0;  5,1;  6,9;  0,0;  3,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,5;  0,0;  0,0;  0,0;0,0;0,0;0,0;10,5;34,1
  08/2015;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,1;  7,2;  0,0;  0,0;0,0;0,0;0,0;11,1;18,3
  09/2015;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,6; 40,8;  0,0; 29,9;  6,6;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 34,3;  0,0; 27,7;0,0;22,8;---;40,8;186,0
  10/2015; 11,7;  0,0;  1,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,0;  0,0;  0,0;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  1,1; 15,3;  0,0;  0,0;  2,9; 22,0;  0,0;0,0;0,0;0,0;23,0;81,5
  11/2015; 19,4;  5,6;  7,5; 12,6; 27,8;  0,0;  0,0;  0,0;  1,2;  0,0;  0,0;  0,0;  0,0;  9,5; 19,0;  0,0;  0,0; 26,3;  0,0; 26,1;  0,0;  0,0; 31,0; 21,9;  8,4;  1,3;  0,0;  0,0;6,1;32,6;---;32,6;256,3
  12/2015;  1,4;  0,0;  0,0;  0,0;  0,0;  0,0; 14,3;  0,0;  0,0;  0,0; 14,1;  0,0; 17,9;  3,9;  3,1;  6,0;  0,0;  0,0;  8,1;  0,8;  0,0;  0,3;  0,0;  5,6;  0,0; 12,2;  0,0; 24,9;52,1;30,3;3,5;52,1;198,5
  01/2016;  0,0; 36,8;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0; 45,5; 22,2; 17,1; 62,3; 10,2; 29,2; 32,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 24,6;  8,1;0,0;9,0;0,0;62,3;297,8
  02/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  6,9; 47,7; 27,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,8;  0,0;  0,0; 37,5;  5,0; 24,8;  3,9;  0,0;  0,0;  4,7;  1,1;  7,5;  7,0;6,3;---;---;47,7;196,5
  03/2016;  7,3;  4,8;  0,3;  2,0;  2,1;  0,2;  0,0;  0,0;  0,0;  9,3; 39,1; 16,2;  0,0;  0,0;  0,0; 44,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,1;  3,2;  0,0; 11,4;  2,1;  2,2;0,0;0,0;0,0;44,3;152,6
  04/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  5,0;  0,0;0,0;0,0;---;5,0;5,4
  05/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,3;  0,0;  0,0;  0,0;  0,0;  1,8; 16,2;  0,0; 19,3;  1,3; 22,0;  3,7;  5,8;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;2,0;42,7;42,7;119,1
  06/2016;  4,0; 32,9; 37,6; 20,0; 23,5; 45,4; 37,3;  1,6;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;45,4;202,5
  07/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;2,1;2,1
  08/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,8;  0,0;  0,0;  0,0;  0,0; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;8,6;20,0;32,4
  09/2016;  8,1;  0,0;  0,0;  0,0;  0,0; 10,4;  5,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;10,4;25,8
  10/2016;  0,0;  0,0;  0,0; 32,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0; 14,2;  8,8;  0,0;  0,0; 23,2;  0,0;  3,4; 18,7;  0,0;  0,0;  0,0; 21,0;  8,0;  7,5;  1,9;0,0;0,0;0,0;32,6;140,3
  11/2016;  0,0;  0,0;124,5;  1,4;  0,0;  0,0; 43,8;  0,0;  0,0; 23,9;  0,0;  5,4;  0,7; 22,6;  3,4;  0,0;  5,8; 22,7;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  0,0;  0,0;  0,0;  0,0;14,3;0,0;---;124,5;270,3
  12/2016;  0,0;  0,0;  0,0; 31,0;  0,0;  0,0;  0,0;  5,5;  1,1; 24,1;  7,3;  0,0;  2,9;  0,0;  0,0;  0,0;  0,0;  1,6; 18,3; 22,1;  6,8; 13,9;  0,0;  1,2;  0,0; 24,2;  0,0;  0,0;4,0;20,4;0,0;31,0;184,4
  01/2017;  0,0;  0,0;  0,0; 20,7;  0,0;  0,0;  0,0;  0,0;  0,0; 26,5; 14,4;  0,0; 22,3;  0,0; 15,8; 12,0; 19,0; 45,3; 24,0;  0,0; 25,3;  2,9;  1,8;  3,7;  0,0;  0,0;  9,8;  0,0;0,0;0,0;1,8;45,3;245,3
  02/2017; 15,2;  0,0; 61,9;  7,7;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,9;  5,5;  1,4;  0,0;---;---;---;61,9;107,3
  03/2017;  1,0;  2,7;  9,5;  8,4;  0,0;  1,1; 73,9; 19,6; 25,8;  0,0;  0,0;  7,5;  0,0;  2,6;  5,6;  0,0;  0,0;  0,4;---;  5,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;0,0;0,0;0,0;---;---
  04/2017;  0,0;  0,0;  0,0;  0,0;  0,0;  7,4; 48,1;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,9; 25,6;  0,0;  0,0;  0,0;  0,0; 31,5;  0,0;0,0;0,0;---;48,1;121,7
  05/2017;  0,0;  0,0;  0,0;  0,0;  8,2; 16,7;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 45,6; 27,7; 10,9; 41,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;45,6;151,0
  06/2017;  0,0;  0,0;  0,0;  0,0;  0,0; 11,3;  0,6;  0,0;  0,4;  0,0;  0,0;  0,0;  0,5;  2,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;11,3;15,5
  07/2017;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/2017;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6; 10,9; 10,6;  8,3;---; 14,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;---;---
  09/2017;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;27,6;---;27,6;27,6
  10/2017; 19,0;  0,0;  6,1;  0,0;  0,0;  0,0;  0,0; 15,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,9;  0,0;  0,0; 12,6;  8,0; 13,6;0,0;4,2;4,0;19,0;89,4
  11/2017;  0,0;  0,0;  0,0; 13,4; 46,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0; 43,1;  4,5;  3,6;  0,0; 52,5;  0,0;  0,0;  0,0; 11,0; 12,5;  0,0;0,0;0,0;---;52,5;197,6
  12/2017;  1,9;  1,7;  0,0;  0,0;  0,0;  0,0;  5,8;  5,1;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  5,4;  0,2; 20,4;  2,0;  0,0;  0,0; 12,0;  0,0;  0,0;10,5;27,9;10,6;27,9;106,2
  01/2018; 19,2;  0,2;  0,0;  0,0;  0,0;  0,0; 10,5;  0,5;  6,9;  0,0;  0,0; 47,4; 21,9;  4,0; 30,0; 36,2;  0,2;  5,7;  5,9;  1,6;  1,6;  0,0;  1,2; 49,7;  0,0; 10,8;  0,0; 24,0;7,7;1,3;16,4;49,7;302,9
  02/2018;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,2;  0,6;  4,4;  5,2;  0,0; 10,3; 17,4;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;---;---;---;17,4;43,2
  03/2018;  0,0;  2,9;  3,8;  0,0;  0,2;  0,0;  7,2; 29,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,7; 12,9;  6,4;  0,0;  0,0;  0,0; 28,3;  8,3;  0,0;  0,0;  0,0;  0,0;  8,3;  0,0;0,0;0,2;0,0;29,9;110,1
  04/2018; 23,1; 19,0;  0,0;  8,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;23,1;53,1
  05/2018;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,3;  0,0;  0,0;  0,0;  4,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;5,3;9,5
  06/2018;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  3,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;3,8;4,1
  07/2018;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/2018;  0,0;  1,6;  1,5; 65,5;  0,0;  6,3; 15,7;  0,0;  9,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;65,5;110,0
  09/2018;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  5,0;  0,0;  1,7;  0,0; 11,0; 12,7; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;12,7;42,8
  10/2018;  0,5;  0,0;  0,3;  6,6;  0,0;  0,0;---;  9,0; 25,2;  4,7; 57,2;  0,0;  0,0;  0,0; 12,1;  1,1;  0,0; 20,8;  0,9;  0,0;  0,0;  0,0;  0,0;  0,0; 14,5;  5,6; 23,8;  0,0;0,0;0,0;0,0;---;---
  11/2018;  0,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  3,6;  0,0;  0,0;  0,0;  0,0;  0,0; 37,1;  0,0;  0,0;  0,0; 43,7;  6,4;  0,0;  0,7;  0,0; 23,4; 60,2; 14,3;  0,0;  0,0;0,0;0,0;---;60,2;191,2
  12/2018; 47,8; 49,2;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  3,0;  3,8;  0,0;  0,0;  6,7;  0,0;  0,0;  0,0; 46,7;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;49,2;164,2
  01/2019;  0,0;  0,9;  3,8;  5,3; 51,5;  2,2;  2,1;  0,0; 23,2; 30,9;  0,0;  5,3;  0,0;  0,0;  0,0;  0,0;  0,0; 10,2;  0,0;  1,8;  0,0;  0,0;  0,0; 58,9;  1,6; 59,0;  0,0;  0,0;0,0;0,0;0,0;59,0;256,7
  02/2019;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,7;  0,0;  0,0;  0,0;  0,0; 52,6; 26,5;  0,0;  0,0; 18,6; 24,1;  0,0;  5,1;  0,0;  8,0;  1,4;  5,7;  0,0;  1,8; 25,7; 12,4; 12,4;---;---;---;52,6;213,0
  03/2019; 11,6;  4,0;  9,1;  9,1;  0,4;  0,2;  0,0; 25,4;  0,0;  0,0;  0,0;  0,0; 24,9;  9,4;  2,5;  0,0; 21,9;  0,0;  0,5;  6,7;  3,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;25,4;129,5
  04/2019;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0; 34,3; 97,6; 27,2;  0,0;  0,0;  0,0;  0,0;  6,3;  5,0;  0,0;  7,3;  0,0;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0; 26,1;  1,3;  0,0;  0,0;13,5;0,0;---;97,6;227,7
  05/2019;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,2;  0,0;  0,0;  0,0;  0,0;  0,0; 18,8; 18,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;4,6;0,0;0,0;18,8;45,4
  06/2019;  0,0;  0,0;  6,2;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;6,2;11,2
  07/2019;  0,0;  0,0;  0,0;  7,7; 33,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,6;33,2;43,2
  08/2019;  0,0;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,7;0,7
  09/2019;  0,0; 26,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,9;  3,0;  0,0;  0,0;0,0;0,0;---;26,7;41,6
  10/2019;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  5,9;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9; 10,9;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  2,9;0,0;0,0;10,5;10,9;33,1
  11/2019;  0,0;  0,0;  0,0;  0,0;  5,6; 32,9;  0,0;  0,0;  2,3;  0,0;  1,8;  0,0;  0,0; 22,7; 25,7; 11,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,2; 11,0;  0,0;  0,0;  0,0; 20,4;2,9;0,0;---;32,9;167,0
  12/2019; 49,5;  3,0;  0,0;  0,0;  0,2; 48,5;  5,0;  0,0;  0,0;  6,0; 10,0;  0,0;  0,0;  0,0; 24,5;  0,0;  0,5; 19,0;  0,0;  0,0;  0,0;  4,2;  0,0; 12,8;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;49,5;183,2
  01/2020;  0,0;  5,8; 15,5;  0,0;  0,0;  7,7;  0,0; 16,6;  2,8;  6,5;  0,0;  0,0; 14,0;  0,0;  0,0;  0,0; 49,9;  0,0;  0,0;  0,0;  0,0;  0,0;  1,7; 10,8;  0,0;  0,0;  0,0;  0,0;5,7;0,0;1,1;49,9;138,1
  02/2020;  3,3;  5,1; 23,2; 13,2;  1,1;  0,0; 50,1;  0,0;  0,0; 44,4; 64,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 57,3; 45,3; 25,1;  0,0;  0,0; 14,5;  7,7; 53,0;  0,0;0,0;---;---;64,0;407,3
  03/2020;  1,7;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,9;  0,0;  0,0; 16,6; 11,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;26,8;0,0;---;---
  04/2020;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;2,2;2,2
  05/2020;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;13,5;13,8
  06/2020;  0,0;  0,0;  1,7;  0,0;  0,5;  0,2; 22,4;  0,0;  0,0; 12,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  2,2; 21,3;0,0;0,0;---;22,4;62,9
  07/2020;  0,7;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;4,1;8,1
  08/2020;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---; 12,9; 33,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;---;---
  09/2020;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;10,3;10,3
  10/2020;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0;  3,4;  1,6;  0,0;  0,0;  0,0;  1,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;9,6;3,7;9,6;22,8
  11/2020;  0,0;  0,0;  0,0;  0,0; 14,2;  0,0;  0,0;  0,0;  0,0; 25,3;  0,0;  7,6;  5,5;  0,0;  0,0;  1,3; 19,1;  6,7; 54,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;14,0;0,0;---;---;---
  12/2020;  9,8;  0,0;  0,0;  9,5;---;  3,5; 31,6; 10,3;  0,0;  0,0;  0,0;  0,0;  1,7; 17,0;  7,4;  0,3;  1,4;  7,0;  7,0;  0,0;  0,0;  8,4;  0,0;  0,0;  0,0;  0,0;  0,7; 12,7;29,6;11,3;---;---;---
  01/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;  0,0; 13,4;  0,0; 24,0; 27,7; 27,8; 16,0;---; 17,5;  1,2; 21,6;  1,6;  0,0;  0,0;  1,5; 12,2;  2,9;  0,0;  5,9;0,0;0,0;0,0;---;---
  02/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  4,2;  0,0;  0,4;  0,0;  0,6;  0,0;  2,1; 10,7; 14,5;  5,9;  0,0;  0,0;  9,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,4;  4,5; 53,5;  1,8;---;---;---;53,5;133,3
  03/2021;  0,0;  0,0;  0,0;  0,0;  0,0; 44,2;  7,7; 28,8;  0,2;  0,0;  0,0;  2,6;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,3;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;5,2;0,0;44,2;91,7
  04/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0; 15,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;15,8;28,0
  05/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;18,0;25,4
  06/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6;  0,0;  0,0;  5,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,3;  2,7;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;5,7;13,3
  07/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,5;9,5;0,0;0,0;17,5;27,0
  08/2021;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,5;3,1;0,0;0,0;8,5;11,6
